Pair,Pearson,Pearson p-value,Spearman,Spearman p-value
feature_2 x feature_16,-0.00010032257367439178,0.9974718986510464,0.0031316671316671324,0.9212110062392973
feature_3 x feature_1,-0.01473355027651807,0.6416748930793248,-0.017978093978093978,0.5701354086659124
feature_3 x feature_2,-0.00490006767242492,0.8770098401053124,-0.007928827928827929,0.8022610986641321
feature_3 x feature_3,0.9999999999999999,0.0,1.0,0.0
feature_3 x feature_4,-0.014477227004938819,0.6474831086797056,-0.007711411711411712,0.8075755802672041
feature_3 x feature_5,-0.022347583492876463,0.48025224302519187,-0.02370800370800371,0.45392924582665783
feature_3 x feature_6,-0.0608259655760834,0.05449753384265261,-0.04781705981705982,0.13076771627894024
feature_3 x feature_7,0.030348223682386835,0.33770203039496377,0.02886390486390486,0.3618712795845782
feature_3 x feature_8,-0.015098296040226368,0.6334475260633209,-0.0048195408195408195,0.8790153697656522
feature_3 x feature_9,-0.021106908221663005,0.5049647313233446,-0.022821970821970825,0.47098006506733214
feature_3 x feature_10,-0.038887313328872845,0.21920248867341585,-0.03895193095193096,0.21843707905529205
feature_3 x feature_11,-0.05366679656059225,0.0898493408552121,-0.048774216774216776,0.12322810091678472
feature_3 x feature_12,0.056090426887658855,0.07624321562438677,0.06944604944604944,0.02809324203174428
feature_3 x feature_13,-0.020979178250106974,0.5075463833422662,-0.03801626601626602,0.2297083447478312
feature_3 x feature_14,-0.002354683389859808,0.94071709372921,0.003152055152055152,0.9206997523409026
feature_3 x feature_15,0.021100607392668176,0.5050919201785337,0.023710775710775712,0.4538764526029623
feature_3 x feature_16,0.028764076349742467,0.3635347383377628,0.029730101730101734,0.34763828194308344
feature_4 x feature_1,-0.004880416564377044,0.877499180791851,0.00394899994899995,0.9007431318776413
feature_4 x feature_2,0.008412961199544329,0.7904601337180864,0.013745197745197746,0.6641880969312282
feature_4 x feature_3,-0.014477227004938819,0.6474831086797056,-0.007711411711411712,0.8075755802672041
feature_4 x feature_4,0.9999999999999998,0.0,1.0,0.0
feature_4 x feature_5,-0.024930969845952538,0.43097586124723564,-0.010717966717966718,0.7349731049585082
feature_4 x feature_6,0.026243296858282493,0.4071096506912284,0.012384336384336385,0.6956846737016369
feature_4 x feature_7,0.07394130716970523,0.01936097914908972,0.08002869202869203,0.011353512755104772
feature_4 x feature_8,0.0032218744001093072,0.9189492007156245,-0.0007527367527367528,0.9810329925438496
feature_4 x feature_9,-0.02644157228396569,0.4035734883158886,0.0027430827430827433,0.9309611965860416
feature_4 x feature_10,0.03166825888417567,0.3170992258746316,0.04701599901599902,0.13734828973016758
feature_4 x feature_11,-0.04262379008802178,0.1780418002257053,-0.046473418473418474,0.14194838079643074
feature_4 x feature_12,-0.03652139007676003,0.2485623968840835,-0.020162324162324167,0.5242186682457051
feature_4 x feature_13,-0.005618455781902525,0.8591546566752802,0.004621804621804622,0.8839432740188521
feature_4 x feature_14,-0.050175293928125746,0.11280818364695007,-0.05485236685236686,0.08296777316693636
feature_4 x feature_15,0.02391652712426118,0.44996755056748555,0.027074079074079077,0.392416352028393
feature_4 x feature_16,0.013046861546131508,0.6802811485883573,0.003711075711075711,0.9066951132948399
feature_5 x feature_1,0.044524189173792396,0.1594525263821411,0.027440931440931442,0.3860316796755666
feature_5 x feature_2,-0.013697431970219049,0.6652840444332646,-0.011903831903831904,0.7069356851594977
feature_5 x feature_3,-0.022347583492876463,0.48025224302519187,-0.02370800370800371,0.45392924582665783
feature_5 x feature_4,-0.024930969845952538,0.43097586124723564,-0.010717966717966718,0.7349731049585082
feature_5 x feature_5,1.0,0.0,1.0,0.0
feature_5 x feature_6,-0.012807784205039387,0.6858246929240992,-0.011563283563283564,0.7149486824103227
feature_5 x feature_7,0.022730305787625072,0.4727639875382002,0.019253167253167253,0.5430989434698064
feature_5 x feature_8,-0.07137633586690732,0.023997187770396316,-0.0795885435885436,0.011813811848175215
feature_5 x feature_9,-0.03853049918433956,0.22346366219787156,-0.048201804201804206,0.1276951939649435
feature_5 x feature_10,-0.03190699085336687,0.31346294679583614,-0.023038859038859043,0.4667739415519909
feature_5 x feature_11,0.009467488334432514,0.7649243894271934,-0.0021818901818901823,0.9450602943383776
feature_5 x feature_12,-0.015524902601932988,0.623881971646592,-0.02302109902109902,0.46711757833614453
feature_5 x feature_13,0.012965728547475828,0.682160484340089,-0.002896778896778897,0.9271034005633898
feature_5 x feature_14,-0.021949059071109132,0.4881177893663226,-0.01558955158955159,0.6224378408314158
feature_5 x feature_15,0.018733741035828696,0.5540354950601918,0.010284550284550286,0.7453113577489177
feature_5 x feature_16,-0.007928164784380479,0.80227729470064,-0.0026389946389946393,0.9335747490157562
feature_6 x feature_1,-0.004159568645444454,0.8954801180120912,-0.016898356898356903,0.5935195457055391
feature_6 x feature_2,0.03372007425303854,0.28674396958016707,0.030547902547902545,0.3345315360145168
feature_6 x feature_3,-0.0608259655760834,0.05449753384265261,-0.04781705981705982,0.13076771627894024
feature_6 x feature_4,0.026243296858282493,0.4071096506912284,0.012384336384336385,0.6956846737016369
feature_6 x feature_5,-0.012807784205039387,0.6858246929240992,-0.011563283563283564,0.7149486824103227
feature_6 x feature_6,1.0,0.0,1.0,0.0
feature_6 x feature_7,0.02151222690615109,0.49681848377452353,-0.00461972861972862,0.8839950354654017
feature_6 x feature_8,0.0006888070274874919,0.9826435897666176,-0.0038350598350598356,0.9035928163003507
feature_6 x feature_9,-0.024673355662440027,0.43575425226601355,-0.027640923640923645,0.3825778633697414
feature_6 x feature_10,-0.042955365896234346,0.17468733662282596,-0.052817248817248814,0.09505708494346918
feature_6 x feature_11,0.007887717853487304,0.8032652938301967,-0.00042616842616842617,0.9892609783400785
feature_6 x feature_12,-0.026772291269861553,0.397716275913121,-0.023363435363435367,0.46051847341657404
feature_6 x feature_13,-0.001267390065295659,0.9680705784615402,-0.012967920967920968,0.6821096739476729
feature_6 x feature_14,0.023567392927871224,0.4566117322000256,0.008415920415920418,0.7903881458050823
feature_6 x feature_15,-0.04971831267907894,0.11612773733096532,-0.054631062631062634,0.08421890303902868
feature_6 x feature_16,-0.05840045126665979,0.06488489419232255,-0.06068703668703669,0.05505260947373363
feature_7 x feature_1,0.015053829873275623,0.6344481321687303,0.021227469227469226,0.502534330413559
feature_7 x feature_2,-0.026044847759091532,0.4106673212932131,-0.04000690000690001,0.20621099953874916
feature_7 x feature_3,0.030348223682386835,0.33770203039496377,0.02886390486390486,0.3618712795845782
feature_7 x feature_4,0.07394130716970523,0.01936097914908972,0.08002869202869203,0.011353512755104772
feature_7 x feature_5,0.022730305787625072,0.4727639875382002,0.019253167253167253,0.5430989434698064
feature_7 x feature_6,0.02151222690615109,0.49681848377452353,-0.00461972861972862,0.8839950354654017
feature_7 x feature_7,1.0,0.0,1.0,0.0
feature_7 x feature_8,-0.023826940350348807,0.4516671898643177,-0.027095763095763097,0.39203719627312883
feature_7 x feature_9,-0.03596744501041696,0.25581613754332505,-0.04244982644982646,0.17982077881305306
feature_7 x feature_10,0.034683921926446724,0.273183901123477,0.03482367482367483,0.2712547224202669
feature_7 x feature_11,-0.02223872671753045,0.4823938411822399,-0.02104416904416905,0.5062319386942167
feature_7 x feature_12,-0.08639408255709925,0.006262395163802229,-0.072001128001128,0.022787202718375883
feature_7 x feature_13,-0.06780149126431254,0.03204433465950604,-0.06417235617235618,0.0424724056095191
feature_7 x feature_14,0.03215063092256654,0.3097802744249991,0.02943694143694144,0.3524150574627828
feature_7 x feature_15,-0.04451532545126138,0.1595356876559619,-0.04840605640605641,0.12608700074861168
feature_7 x feature_16,0.06183521429707032,0.05060356762908424,0.045930189930189935,0.14667142292324833
feature_8 x feature_1,0.0011775949653423706,0.9703317098977255,0.00470984870984871,0.8817485082426024
feature_8 x feature_2,0.009069976869258551,0.7745219845907726,-0.001434877434877435,0.9638537758935452
feature_8 x feature_3,-0.015098296040226368,0.6334475260633209,-0.0048195408195408195,0.8790153697656522
feature_8 x feature_4,0.0032218744001093072,0.9189492007156245,-0.0007527367527367528,0.9810329925438496
feature_8 x feature_5,-0.07137633586690732,0.023997187770396316,-0.0795885435885436,0.011813811848175215
feature_8 x feature_6,0.0006888070274874919,0.9826435897666176,-0.0038350598350598356,0.9035928163003507
feature_8 x feature_7,-0.023826940350348807,0.4516671898643177,-0.027095763095763097,0.39203719627312883
feature_8 x feature_8,1.0,0.0,1.0,0.0
feature_8 x feature_9,-0.050378432559013524,0.11135675098083546,-0.043516087516087515,0.1691222154125904
feature_8 x feature_10,0.006622745315716642,0.8343155686093008,-0.0030696870696870697,0.9227654289136293
feature_8 x feature_11,-0.041353472487407034,0.19133670737977723,-0.041027249027249024,0.1948657194301478
feature_8 x feature_12,0.005652351108481979,0.8583139050677316,0.0032159552159552163,0.9190975950868892
feature_8 x feature_13,0.0460834822881835,0.14532664461772987,0.03707256107256107,0.24148878373831204
feature_8 x feature_14,0.0374007900809171,0.23734420256318164,0.03608671208671208,0.25424209708474066
feature_8 x feature_15,0.03164381089820849,0.31747316175644297,0.03765368565368566,0.23418527461268224
feature_8 x feature_16,-0.03523950624492932,0.26556970620180675,-0.03258458058458059,0.3032919828310436
feature_9 x feature_1,-0.03531531033621363,0.2645422489238403,-0.00876960876960877,0.7817971094502801
feature_9 x feature_2,-0.0007778744715728849,0.9803997126188829,-0.004639612639612639,0.8834992828787891
feature_9 x feature_3,-0.021106908221663005,0.5049647313233446,-0.022821970821970825,0.47098006506733214
feature_9 x feature_4,-0.02644157228396569,0.4035734883158886,0.0027430827430827433,0.9309611965860416
feature_9 x feature_5,-0.03853049918433956,0.22346366219787156,-0.048201804201804206,0.1276951939649435
feature_9 x feature_6,-0.024673355662440027,0.43575425226601355,-0.027640923640923645,0.3825778633697414
feature_9 x feature_7,-0.03596744501041696,0.25581613754332505,-0.04244982644982646,0.17982077881305306
feature_9 x feature_8,-0.050378432559013524,0.11135675098083546,-0.043516087516087515,0.1691222154125904
feature_9 x feature_9,1.0,0.0,1.0,0.0
feature_9 x feature_10,-0.002213223141333943,0.9442726077108581,0.0005942885942885944,0.9850249433108331
feature_9 x feature_11,-0.027567692920207172,0.38384033939404916,-0.010531042531042532,0.7394260419350218
feature_9 x feature_12,0.021007915303988663,0.5069649532728704,0.02082965682965683,0.5105772473590346
feature_9 x feature_13,0.04805959967640667,0.1288242247165277,0.04392340392340392,0.1651636570870818
feature_9 x feature_14,0.051286529379932375,0.1050475030025932,0.04394043194043194,0.16499969758550187
feature_9 x feature_15,-0.043088267381246166,0.17335611424675645,-0.03658824058824059,0.24769682186965555
feature_9 x feature_16,-0.033022905873020744,0.2968304781073065,-0.0325934005934006,0.30316105064426097
feature_10 x feature_1,-0.015597964013683078,0.6222500303414169,-0.016436920436920438,0.6036449625738538
feature_10 x feature_2,0.010095504678641485,0.7498351612421966,0.013000993000993003,0.6813433884583098
feature_10 x feature_3,-0.038887313328872845,0.21920248867341585,-0.03895193095193096,0.21843707905529205
feature_10 x feature_4,0.03166825888417567,0.3170992258746316,0.04701599901599902,0.13734828973016758
feature_10 x feature_5,-0.03190699085336687,0.31346294679583614,-0.023038859038859043,0.4667739415519909
feature_10 x feature_6,-0.042955365896234346,0.17468733662282596,-0.052817248817248814,0.09505708494346918
feature_10 x feature_7,0.034683921926446724,0.273183901123477,0.03482367482367483,0.2712547224202669
feature_10 x feature_8,0.006622745315716642,0.8343155686093008,-0.0030696870696870697,0.9227654289136293
feature_10 x feature_9,-0.002213223141333943,0.9442726077108581,0.0005942885942885944,0.9850249433108331
feature_10 x feature_10,1.0,0.0,1.0,0.0
feature_10 x feature_11,0.05067271862629954,0.10928021592889407,0.04876245676245677,0.1233186335507501
feature_10 x feature_12,-0.011930225360542938,0.7063159934508134,-0.0027934347934347936,0.9296971698782767
feature_10 x feature_13,-0.029095736948481218,0.35802663407692353,-0.016942660942660944,0.5925514692428815
feature_10 x feature_14,-0.0005078216595217766,0.9872035598398732,-0.0020404460404460406,0.948616748234117
feature_10 x feature_15,0.039649657850560266,0.21029426037693114,0.04672630672630673,0.13978985840765332
feature_10 x feature_16,-0.04555063572835375,0.15004199890191672,-0.041717369717369716,0.18745580468252165
feature_11 x feature_1,0.02440072643652378,0.44084422075042323,0.01598743598743599,0.6135819676244517
feature_11 x feature_2,0.03368379330464691,0.28726310644265424,0.026206682206682208,0.40776467076051826
feature_11 x feature_3,-0.05366679656059225,0.0898493408552121,-0.048774216774216776,0.12322810091678472
feature_11 x feature_4,-0.04262379008802178,0.1780418002257053,-0.046473418473418474,0.14194838079643074
feature_11 x feature_5,0.009467488334432514,0.7649243894271934,-0.0021818901818901823,0.9450602943383776
feature_11 x feature_6,0.007887717853487304,0.8032652938301967,-0.00042616842616842617,0.9892609783400785
feature_11 x feature_7,-0.02223872671753045,0.4823938411822399,-0.02104416904416905,0.5062319386942167
feature_11 x feature_8,-0.041353472487407034,0.19133670737977723,-0.041027249027249024,0.1948657194301478
feature_11 x feature_9,-0.027567692920207172,0.38384033939404916,-0.010531042531042532,0.7394260419350218
feature_11 x feature_10,0.05067271862629954,0.10928021592889407,0.04876245676245677,0.1233186335507501
feature_11 x feature_11,1.0,0.0,1.0,0.0
feature_11 x feature_12,0.023513020210982272,0.4576514019154485,0.025210009210009213,0.42583446295876426
feature_11 x feature_13,-0.019733779859785062,0.5330761548237983,-0.019462939462939463,0.5387128105067858
feature_11 x feature_14,0.014565686482809438,0.6454761948432939,0.0014231534231534232,0.9641489179661009
feature_11 x feature_15,0.003486364574952176,0.9123213660840581,0.0011036051036051036,0.9721950292146242
feature_11 x feature_16,0.06006378518220577,0.05760097180297227,0.056981168981168985,0.07168513437944361
feature_12 x feature_1,0.0034380375158422124,0.9135319484808326,-0.00942897342897343,0.7658527517307827
feature_12 x feature_2,0.02012720106301227,0.524941776285397,0.028001656001656,0.376396114184106
feature_12 x feature_3,0.056090426887658855,0.07624321562438677,0.06944604944604944,0.02809324203174428
feature_12 x feature_4,-0.03652139007676003,0.2485623968840835,-0.020162324162324167,0.5242186682457051
feature_12 x feature_5,-0.015524902601932988,0.623881971646592,-0.02302109902109902,0.46711757833614453
feature_12 x feature_6,-0.026772291269861553,0.397716275913121,-0.023363435363435367,0.46051847341657404
feature_12 x feature_7,-0.08639408255709925,0.006262395163802229,-0.072001128001128,0.022787202718375883
feature_12 x feature_8,0.005652351108481979,0.8583139050677316,0.0032159552159552163,0.9190975950868892
feature_12 x feature_9,0.021007915303988663,0.5069649532728704,0.02082965682965683,0.5105772473590346
feature_12 x feature_10,-0.011930225360542938,0.7063159934508134,-0.0027934347934347936,0.9296971698782767
feature_12 x feature_11,0.023513020210982272,0.4576514019154485,0.025210009210009213,0.42583446295876426
feature_12 x feature_12,0.9999999999999999,0.0,1.0,0.0
feature_12 x feature_13,-0.028458410253679737,0.36865774106867805,-0.029340953340953345,0.35398806604754973
feature_12 x feature_14,-0.029087785311755283,0.35815807552545187,-0.02685815085815086,0.3962040631976086
feature_12 x feature_15,0.010399269854540604,0.7425704116412237,0.016376920376920377,0.6049672349685243
feature_12 x feature_16,-0.02716651243585977,0.3908016532683133,-0.04775349575349576,0.13128079714591717
feature_13 x feature_1,0.0009036233437590216,0.9772319875883453,-0.004429552429552431,0.8887388124413813
feature_13 x feature_2,-0.016406799607698596,0.6043085988282996,-0.008036144036144036,0.7996412299722586
feature_13 x feature_3,-0.020979178250106974,0.5075463833422662,-0.03801626601626602,0.2297083447478312
feature_13 x feature_4,-0.005618455781902525,0.8591546566752802,0.004621804621804622,0.8839432740188521
feature_13 x feature_5,0.012965728547475828,0.682160484340089,-0.002896778896778897,0.9271034005633898
feature_13 x feature_6,-0.001267390065295659,0.9680705784615402,-0.012967920967920968,0.6821096739476729
feature_13 x feature_7,-0.06780149126431254,0.03204433465950604,-0.06417235617235618,0.0424724056095191
feature_13 x feature_8,0.0460834822881835,0.14532664461772987,0.03707256107256107,0.24148878373831204
feature_13 x feature_9,0.04805959967640667,0.1288242247165277,0.04392340392340392,0.1651636570870818
feature_13 x feature_10,-0.029095736948481218,0.35802663407692353,-0.016942660942660944,0.5925514692428815
feature_13 x feature_11,-0.019733779859785062,0.5330761548237983,-0.019462939462939463,0.5387128105067858
feature_13 x feature_12,-0.028458410253679737,0.36865774106867805,-0.029340953340953345,0.35398806604754973
feature_13 x feature_13,1.0,0.0,1.0,0.0
feature_13 x feature_14,-0.028677976360991737,0.36497326627036325,-0.000867732867732868,0.9781360659641428
feature_13 x feature_15,8.868973760016303e-05,0.9977650421147446,-0.004656424656424657,0.8830801576530107
feature_13 x feature_16,-0.01965408716212959,0.5347316001127399,-0.026179826179826185,0.4082455117650803
feature_14 x feature_1,-0.05577379086955713,0.07791929209358,-0.05656652056652056,0.07377844237487778
feature_14 x feature_2,-0.036046183196033504,0.2547762250484472,-0.044509136509136515,0.15959377300641248
feature_14 x feature_3,-0.002354683389859808,0.94071709372921,0.003152055152055152,0.9206997523409026
feature_14 x feature_4,-0.050175293928125746,0.11280818364695007,-0.05485236685236686,0.08296777316693636
feature_14 x feature_5,-0.021949059071109132,0.4881177893663226,-0.01558955158955159,0.6224378408314158
feature_14 x feature_6,0.023567392927871224,0.4566117322000256,0.008415920415920418,0.7903881458050823
feature_14 x feature_7,0.03215063092256654,0.3097802744249991,0.02943694143694144,0.3524150574627828
feature_14 x feature_8,0.0374007900809171,0.23734420256318164,0.03608671208671208,0.25424209708474066
feature_14 x feature_9,0.051286529379932375,0.1050475030025932,0.04394043194043194,0.16499969758550187
feature_14 x feature_10,-0.0005078216595217766,0.9872035598398732,-0.0020404460404460406,0.948616748234117
feature_14 x feature_11,0.014565686482809438,0.6454761948432939,0.0014231534231534232,0.9641489179661009
feature_14 x feature_12,-0.029087785311755283,0.35815807552545187,-0.02685815085815086,0.3962040631976086
feature_14 x feature_13,-0.028677976360991737,0.36497326627036325,-0.000867732867732868,0.9781360659641428
feature_14 x feature_14,0.9999999999999999,0.0,1.0,0.0
feature_14 x feature_15,-0.0554060796857017,0.07990319544857453,-0.047093195093195095,0.13670324352973076
feature_14 x feature_16,-0.05747629267352242,0.06924946904944845,-0.03792831792831793,0.23078865092999423
feature_15 x feature_1,0.011832464205627153,0.708612296975662,0.012445080445080445,0.6942670407719602
feature_15 x feature_2,-0.030418793939943647,0.33657932260024964,-0.041546249546249546,0.18927348333056013
feature_15 x feature_3,0.021100607392668176,0.5050919201785337,0.023710775710775712,0.4538764526029623
feature_15 x feature_4,0.02391652712426118,0.44996755056748555,0.027074079074079077,0.392416352028393
feature_15 x feature_5,0.018733741035828696,0.5540354950601918,0.010284550284550286,0.7453113577489177
feature_15 x feature_6,-0.04971831267907894,0.11612773733096532,-0.054631062631062634,0.08421890303902868
feature_15 x feature_7,-0.04451532545126138,0.1595356876559619,-0.04840605640605641,0.12608700074861168
feature_15 x feature_8,0.03164381089820849,0.31747316175644297,0.03765368565368566,0.23418527461268224
feature_15 x feature_9,-0.043088267381246166,0.17335611424675645,-0.03658824058824059,0.24769682186965555
feature_15 x feature_10,0.039649657850560266,0.21029426037693114,0.04672630672630673,0.13978985840765332
feature_15 x feature_11,0.003486364574952176,0.9123213660840581,0.0011036051036051036,0.9721950292146242
feature_15 x feature_12,0.010399269854540604,0.7425704116412237,0.016376920376920377,0.6049672349685243
feature_15 x feature_13,8.868973760016303e-05,0.9977650421147446,-0.004656424656424657,0.8830801576530107
feature_15 x feature_14,-0.0554060796857017,0.07990319544857453,-0.047093195093195095,0.13670324352973076
feature_15 x feature_15,0.9999999999999999,0.0,1.0,0.0
feature_15 x feature_16,-0.002911087924999948,0.9267443274983248,0.007692667692667693,0.8080341748375881
feature_16 x feature_1,0.02180196040784665,0.49103846113865995,0.019972195972195975,0.5281390720993309
feature_16 x feature_2,-0.00010032257367439178,0.9974718986510464,0.0031316671316671324,0.9212110062392973
feature_16 x feature_3,0.028764076349742467,0.3635347383377628,0.029730101730101734,0.34763828194308344
feature_16 x feature_4,0.013046861546131508,0.6802811485883573,0.003711075711075711,0.9066951132948399
feature_16 x feature_5,-0.007928164784380479,0.80227729470064,-0.0026389946389946393,0.9335747490157562
feature_16 x feature_6,-0.05840045126665979,0.06488489419232255,-0.06068703668703669,0.05505260947373363
feature_16 x feature_7,0.06183521429707032,0.05060356762908424,0.045930189930189935,0.14667142292324833
feature_16 x feature_8,-0.03523950624492932,0.26556970620180675,-0.03258458058458059,0.3032919828310436
feature_16 x feature_9,-0.033022905873020744,0.2968304781073065,-0.0325934005934006,0.30316105064426097
feature_16 x feature_10,-0.04555063572835375,0.15004199890191672,-0.041717369717369716,0.18745580468252165
feature_16 x feature_11,0.06006378518220577,0.05760097180297227,0.056981168981168985,0.07168513437944361
feature_16 x feature_12,-0.02716651243585977,0.3908016532683133,-0.04775349575349576,0.13128079714591717
feature_16 x feature_13,-0.01965408716212959,0.5347316001127399,-0.026179826179826185,0.4082455117650803
feature_16 x feature_14,-0.05747629267352242,0.06924946904944845,-0.03792831792831793,0.23078865092999423
feature_16 x feature_15,-0.002911087924999948,0.9267443274983248,0.007692667692667693,0.8080341748375881
feature_16 x feature_16,0.9999999999999999,0.0,1.0,0.0
