Pair,Pearson,Pearson p-value,Spearman,Spearman p-value
feature_4 x feature_3,0.04571825950603535,0.6515060335287711,0.03174317431743174,0.7538857335566244
feature_4 x feature_4,1.0,0.0,0.9999999999999999,0.0
feature_4 x feature_5,-0.13555902910165962,0.17870157675438778,-0.14924692469246922,0.1383351831265329
feature_4 x feature_6,-0.047995064154070795,0.635364497723632,0.010777077707770776,0.9152499916795165
feature_4 x feature_7,0.12603937649841077,0.2114686310442355,0.10048604860486046,0.3198591147843286
feature_4 x feature_8,0.1640191990181107,0.10296753395137188,0.13808580858085806,0.1706649268006312
feature_5 x feature_1,-0.04139412913715019,0.6826039744072672,-0.04194419441944194,0.6786171049314502
feature_5 x feature_2,0.099816246761725,0.3231118135195887,0.07815181518151815,0.4395959706054451
feature_5 x feature_3,-0.0015622826006622833,0.9876919894223795,-0.025850585058505845,0.798492597735585
feature_5 x feature_4,-0.13555902910165962,0.17870157675438778,-0.14924692469246922,0.1383351831265329
feature_5 x feature_5,0.9999999999999999,0.0,0.9999999999999999,0.0
feature_5 x feature_6,-0.026859941599139108,0.7908012328338283,-0.05887788778877887,0.5606464268729154
feature_5 x feature_7,-0.06724661162570715,0.5062010536540519,-0.0729072907290729,0.4709914756291188
feature_5 x feature_8,0.06698234395032136,0.5078774578224602,0.0445004500450045,0.6602068583646066
feature_6 x feature_1,-0.07089882381076366,0.48332965797214383,-0.06599459945994599,0.5141686027449295
feature_6 x feature_2,0.004047646697531001,0.9681188491871309,-0.019861986198619862,0.8444989827079254
feature_6 x feature_3,-0.0868729116611842,0.3901014503144245,-0.07254725472547253,0.47319053960258917
feature_6 x feature_4,-0.047995064154070795,0.635364497723632,0.010777077707770776,0.9152499916795165
feature_6 x feature_5,-0.026859941599139108,0.7908012328338283,-0.05887788778877887,0.5606464268729154
feature_6 x feature_6,1.0,0.0,0.9999999999999999,0.0
feature_6 x feature_7,-0.028602310401215445,0.7775717383489463,-0.010945094509450944,0.9139337408204802
feature_6 x feature_8,0.03855791287376289,0.7032973905235036,0.06091809180918091,0.5471198341710228
feature_7 x feature_1,-0.07494817638508357,0.45863150831797944,-0.08428442844284428,0.40443171321614535
feature_7 x feature_2,-0.017619509682322666,0.8618706660179491,-0.053969396939693964,0.5938275921123388
feature_7 x feature_3,-0.009329483398090595,0.9265996161641661,-0.04811281128112811,0.6345342601912922
feature_7 x feature_4,0.12603937649841077,0.2114686310442355,0.10048604860486046,0.3198591147843286
feature_7 x feature_5,-0.06724661162570715,0.5062010536540519,-0.0729072907290729,0.4709914756291188
feature_7 x feature_6,-0.028602310401215445,0.7775717383489463,-0.010945094509450944,0.9139337408204802
feature_7 x feature_7,1.0,0.0,0.9999999999999999,0.0
feature_7 x feature_8,0.09466513769505379,0.3488327895638714,0.07409540954095409,0.46377411499113397
feature_8 x feature_1,-0.22142157182250102,0.02683323714829391,-0.22160216021602155,0.02670608600050308
feature_8 x feature_2,0.12506623355435229,0.21504462651811157,0.085016501650165,0.4003477248828362
feature_8 x feature_3,-0.11219987412097844,0.2663936219647302,-0.14617461746174618,0.14673098544279278
feature_8 x feature_4,0.1640191990181107,0.10296753395137188,0.13808580858085806,0.1706649268006312
feature_8 x feature_5,0.06698234395032136,0.5078774578224602,0.0445004500450045,0.6602068583646066
feature_8 x feature_6,0.03855791287376289,0.7032973905235036,0.06091809180918091,0.5471198341710228
feature_8 x feature_7,0.09466513769505379,0.3488327895638714,0.07409540954095409,0.46377411499113397
feature_8 x feature_8,1.0,0.0,0.9999999999999999,0.0
