Pair,Pearson,Pearson p-value,Spearman,Spearman p-value
feature_7 x feature_2,0.07242291588698292,0.47395127890129407,0.10876687668766874,0.2813937966468884
feature_7 x feature_3,0.04807692817297409,0.6347872248687135,0.023438343834383438,0.8169508970479481
feature_7 x feature_4,0.11349630159779872,0.2608725911714804,0.1045184518451845,0.3007242205962848
feature_7 x feature_5,-0.07833056766079236,0.43854717317085845,-0.09490549054905491,0.3476048949551558
feature_7 x feature_6,-0.016603425934785462,0.8697641420371486,-0.03987998799879987,0.6936233012834927
feature_7 x feature_7,1.0,0.0,0.9999999999999999,0.0
feature_7 x feature_8,0.14418002553259818,0.15238357798225624,0.15517551755175518,0.1231708828916879
feature_8 x feature_1,0.00930973353968773,0.9267545686465866,-0.03537953795379538,0.7267464493577047
feature_8 x feature_2,0.15177778129413758,0.1316970314628771,0.18430243024302428,0.06641519184013205
feature_8 x feature_3,0.0800782218666481,0.428368015859695,0.04883288328832883,0.629466892889552
feature_8 x feature_4,-0.028275319686439416,0.7800498108156786,-0.017353735373537352,0.8639340628317305
feature_8 x feature_5,0.052395824686003116,0.6046490109900876,0.049492949294929485,0.6248368387581704
feature_8 x feature_6,-0.004628285429723502,0.9635484055539959,-0.03511551155115511,0.7287060942780313
feature_8 x feature_7,0.14418002553259818,0.15238357798225624,0.15517551755175518,0.1231708828916879
feature_8 x feature_8,1.0,0.0,0.9999999999999999,0.0
